2018-02-26 09:58:40,997 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,997 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,997 DEBUG    [9059] (deoplete.child) Loaded Filter: sorter_word (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/sorter_word.py)
2018-02-26 09:58:40,998 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,998 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,998 DEBUG    [9059] (deoplete.child) Loaded Filter: converter_auto_delimiter (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_auto_delimiter.py)
2018-02-26 09:58:40,998 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,998 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,999 DEBUG    [9059] (deoplete.child) Loaded Filter: matcher_length (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_length.py)
2018-02-26 09:58:40,999 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:40,999 DEBUG    [9059] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:40,999 DEBUG    [9059] (deoplete.child) Loaded Filter: converter_remove_overlap (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_remove_overlap.py)
2018-02-26 09:58:41,000 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:41,000 DEBUG    [9059] (deoplete.child) main_loop: on_event begin
2018-02-26 09:58:41,000 DEBUG    [9059] (deoplete.child) on_event: Source: around
2018-02-26 09:58:41,000 DEBUG    [9059] (deoplete.child) on_event: Source: omni
2018-02-26 09:58:41,000 DEBUG    [9059] (deoplete.child) main_loop: end
2018-02-26 09:58:41,017 INFO     [9057] (deoplete.logging) --- Deoplete Log Start ---
2018-02-26 09:58:41,017 INFO     [9057] (deoplete.logging) NVIM v0.2.2, Python 3.6.4, neovim client 0.2.1.dev0
2018-02-26 09:58:41,019 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,020 DEBUG    [9057] (deoplete.child) main_loop: add_source begin
2018-02-26 09:58:41,022 DEBUG    [9057] (deoplete.child) Loaded Source: tag (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/source/tag.py)
2018-02-26 09:58:41,022 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,022 DEBUG    [9057] (deoplete.child) main_loop: add_source begin
2018-02-26 09:58:41,022 DEBUG    [9057] (deoplete.child) Loaded Source: member (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/source/member.py)
2018-02-26 09:58:41,023 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,023 DEBUG    [9057] (deoplete.child) main_loop: add_source begin
2018-02-26 09:58:41,027 INFO     [9061] (deoplete.logging) --- Deoplete Log Start ---
2018-02-26 09:58:41,028 INFO     [9061] (deoplete.logging) NVIM v0.2.2, Python 3.6.4, neovim client 0.2.1.dev0
2018-02-26 09:58:41,030 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,030 DEBUG    [9061] (deoplete.child) main_loop: add_source begin
2018-02-26 09:58:41,031 DEBUG    [9061] (deoplete.child) Loaded Source: buffer (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/source/buffer.py)
2018-02-26 09:58:41,032 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,032 DEBUG    [9061] (deoplete.child) main_loop: add_source begin
2018-02-26 09:58:41,033 DEBUG    [9061] (deoplete.child) Loaded Source: dictionary (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/source/dictionary.py)
2018-02-26 09:58:41,033 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,033 DEBUG    [9061] (deoplete.child) main_loop: add_source begin
2018-02-26 09:58:41,034 DEBUG    [9061] (deoplete.child) Loaded Source: vimshell_history (/home/delusional/.vim/plugged/vimshell/rplugin/python3/deoplete/sources/vimshell_history.py)
2018-02-26 09:58:41,034 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,034 DEBUG    [9061] (deoplete.child) main_loop: set_source_attributes begin
2018-02-26 09:58:41,034 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,034 DEBUG    [9061] (deoplete.child) main_loop: set_custom begin
2018-02-26 09:58:41,034 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,034 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,035 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,035 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,035 DEBUG    [9061] (deoplete.child) Loaded Filter: converter_auto_paren (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_auto_paren.py)
2018-02-26 09:58:41,035 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,035 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,036 DEBUG    [9061] (deoplete.child) Loaded Filter: matcher_cpsm (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_cpsm.py)
2018-02-26 09:58:41,036 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,036 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,036 DEBUG    [9061] (deoplete.child) Loaded Filter: converter_remove_paren (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_remove_paren.py)
2018-02-26 09:58:41,037 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,037 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,037 DEBUG    [9061] (deoplete.child) Loaded Filter: converter_truncate_kind (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_kind.py)
2018-02-26 09:58:41,037 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,037 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,038 DEBUG    [9061] (deoplete.child) Loaded Filter: sorter_rank (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/sorter_rank.py)
2018-02-26 09:58:41,038 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,038 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,038 DEBUG    [9061] (deoplete.child) Loaded Filter: matcher_fuzzy (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_fuzzy.py)
2018-02-26 09:58:41,038 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,038 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,039 DEBUG    [9061] (deoplete.child) Loaded Filter: matcher_head (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_head.py)
2018-02-26 09:58:41,039 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,039 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,039 DEBUG    [9061] (deoplete.child) Loaded Filter: converter_truncate_menu (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_menu.py)
2018-02-26 09:58:41,039 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,040 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,040 DEBUG    [9061] (deoplete.child) Loaded Filter: converter_truncate_abbr (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_abbr.py)
2018-02-26 09:58:41,040 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,040 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,040 DEBUG    [9061] (deoplete.child) Loaded Filter: matcher_full_fuzzy (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_full_fuzzy.py)
2018-02-26 09:58:41,041 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,041 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,041 DEBUG    [9061] (deoplete.child) Loaded Filter: sorter_word (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/sorter_word.py)
2018-02-26 09:58:41,041 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,041 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,042 DEBUG    [9061] (deoplete.child) Loaded Filter: converter_auto_delimiter (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_auto_delimiter.py)
2018-02-26 09:58:41,042 DEBUG    [9061] (deoplete.child) main_loop: end
2018-02-26 09:58:41,042 DEBUG    [9061] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,042 DEBUG    [9061] (deoplete.child) Loaded Filter: matcher_length (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_length.py)
